,scr_num,date_time,trd_stat,preclose_px,open_px,high_px,low_px,last_px,up_limit,down_limit,trd_count,totl_trd_vol,totl_trd_amt,withdraw_buy_count,withdraw_buy_px,withdraw_buy_amount,withdraw_sell_count,withdraw_sell_px,withdraw_sell_amount,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,bid_size6,bid_size7,bid_size8,bid_size9,bid_size10,offer_price1,offer_price2,offer_price3,offer_price4,offer_price5,offer_price6,offer_price7,offer_price8,offer_price9,offer_price10,offer_size1,offer_size2,offer_size3,offer_size4,offer_size5,offer_size6,offer_size7,offer_size8,offer_size9,offer_size10,totl_buy_amount,totl_sell_amount,weighted_avg_sell_px,weighted_avg_buy_px
2909,000001.XSHE,2023-11-22 13:24:06.000,T,10.28,10.26,10.31,10.21,10.22,11.31,9.25,18424,37426757,383682591.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,840600,1211100,337200,450400,197900,445800,375800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,537250,310100,231300,438500,378140,542200,516700,423300,434200,444300,9190200,22469270,10.57,10.01
2910,000001.XSHE,2023-11-22 13:24:09.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18429,37431357,383729587.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,850400,1209800,337200,450400,197900,445800,375800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,553150,301900,239100,438500,378140,542200,516700,423300,434200,444300,9198700,22484770,10.57,10.01
2911,000001.XSHE,2023-11-22 13:24:12.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18436,37435557,383772470.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,847300,1211300,337400,450400,197900,445800,375800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,555950,302600,239100,438500,378140,542200,516700,423300,434200,444300,9198300,22488270,10.57,10.01
2912,000001.XSHE,2023-11-22 13:24:15.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18440,37436257,383779618.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,856000,1215800,338500,419800,197900,445800,375800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,352300,307600,239100,438500,378140,542200,516700,423300,434200,444300,9182000,22289620,10.57,10.01
2913,000001.XSHE,2023-11-22 13:24:18.000,T,10.28,10.26,10.31,10.21,10.22,11.31,9.25,18442,37437857,383795970.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,861300,1218600,338500,408000,197900,445800,375800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,311500,275000,269100,438500,378140,542200,516700,423300,434200,444300,9178300,22246220,10.57,10.01
2914,000001.XSHE,2023-11-22 13:24:21.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18446,37463657,384059388.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,848600,1219000,338500,408500,198900,445800,375800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,317300,272600,269100,438500,378140,542200,516700,423300,434200,444300,9170500,22249620,10.57,10.01
2915,000001.XSHE,2023-11-22 13:24:24.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18455,37478957,384215650.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,846200,1219400,338500,408500,198900,445800,375800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,319200,272600,269100,438500,378140,542200,516700,423300,434200,444300,9168500,22251520,10.57,10.01
2916,000001.XSHE,2023-11-22 13:24:27.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18464,37484357,384270784.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,841300,1221000,338500,408500,231500,445800,376800,137300,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,323100,272600,269100,438500,378140,542400,516700,423300,434200,444300,9198800,22255620,10.57,10.01
2917,000001.XSHE,2023-11-22 13:24:30.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18468,37486057,384288141.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,846700,1224700,338500,408500,232500,451300,376800,138200,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,328900,273900,269100,438500,378140,542400,516700,423300,384200,444300,9218300,22212720,10.57,10.01
2918,000001.XSHE,2023-11-22 13:24:33.000,T,10.28,10.26,10.31,10.21,10.22,11.31,9.25,18472,37488257,384310609.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,876400,1221700,338500,408500,232500,461000,376800,138200,174100,195100,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,328100,272200,269100,438500,378140,542400,516700,423300,384200,444300,9247600,22210220,10.57,10.01
2919,000001.XSHE,2023-11-22 13:24:36.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18475,37489257,384320819.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,879800,1221700,338500,408500,233000,461000,376800,138200,174500,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,380300,272200,269100,438500,378140,542400,512200,423300,384200,444300,9251400,22257920,10.57,10.01
2920,000001.XSHE,2023-11-22 13:24:39.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18480,37495657,384386184.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,907500,1212500,340800,408500,234700,461000,376800,138200,174500,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,370300,272200,269100,438500,378140,542400,512200,423300,384200,444300,9273900,22247920,10.57,10.01
2921,000001.XSHE,2023-11-22 13:24:42.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18484,37496657,384396397.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,910900,1214500,340800,408500,234700,462000,376800,138200,174500,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,370000,260300,269100,442500,378140,542400,512200,423300,384200,444300,9287500,22239720,10.57,10.01
2922,000001.XSHE,2023-11-22 13:24:45.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18488,37498957,384419882.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,914600,1217500,340900,409000,234700,462400,376800,138200,174500,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,373600,260300,269100,442500,378140,542400,512200,423300,384200,444300,9295200,22243320,10.57,10.01
2923,000001.XSHE,2023-11-22 13:24:48.000,T,10.28,10.26,10.31,10.21,10.22,11.31,9.25,18490,37507457,384506751.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,928400,1218500,340900,417000,234700,462400,386800,138200,174500,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,313400,270300,269100,442500,378140,542400,512200,423300,384200,444300,9328000,22193120,10.57,10.01
2924,000001.XSHE,2023-11-22 13:24:51.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18499,37512557,384558836.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,925500,1217700,340900,417000,236200,462400,390300,138200,174500,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,312000,267900,269100,442500,378140,542400,512200,423300,384200,445200,9329500,22190220,10.57,10.01
2925,000001.XSHE,2023-11-22 13:24:54.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18505,37548557,384926396.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,914600,1220800,340900,417000,236200,462400,390300,138200,174500,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,412200,267900,269100,442500,378140,542400,512200,423300,384200,445200,9325500,22290420,10.57,10.01
2926,000001.XSHE,2023-11-22 13:24:57.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18516,37660257,386066853.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,803100,1218300,345900,417000,236200,462400,390300,138200,176900,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,423600,278200,269100,442500,378640,547400,512700,423300,384200,445200,9226100,22318120,10.57,10.01
2927,000001.XSHE,2023-11-22 13:25:00.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18528,37693957,386410969.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,775200,1218300,345900,417500,236200,462400,391300,138200,176900,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,430300,278200,269100,442500,378640,547400,512700,423300,384200,445200,9199600,22324820,10.57,10.01
2928,000001.XSHE,2023-11-22 13:25:03.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18541,37709457,386569228.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,766500,1219000,345900,419500,236300,462400,390400,138200,176900,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,432300,271200,269100,441500,378640,547400,512700,423300,384200,445200,9187500,22318820,10.57,10.01
2929,000001.XSHE,2023-11-22 13:25:06.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18548,37714657,386622320.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,766700,1233600,356400,422500,236300,464600,390400,138200,177400,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,432400,271200,269100,441500,378640,547400,512700,423300,384200,445200,9218600,22318920,10.57,10.01
2930,000001.XSHE,2023-11-22 13:25:09.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18551,37724857,386726462.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,745700,1236000,356400,422500,236300,464600,390400,138200,176900,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,440000,271200,269100,441500,378640,547400,512700,423300,384200,445200,9209500,22324520,10.57,10.0
2931,000001.XSHE,2023-11-22 13:25:12.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18559,37777957,387268613.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,716000,1236000,356600,420500,239400,464600,390400,138200,176900,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,440000,274200,269100,442500,378640,547400,512700,423300,384200,445200,9181100,22328520,10.57,10.0
2932,000001.XSHE,2023-11-22 13:25:15.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18571,37798357,387476953.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,704500,1237000,356600,421000,239400,464300,390400,138200,176900,194600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,434400,274200,269100,448800,378640,547400,512700,423300,384200,445200,9170800,22329220,10.57,10.0
2933,000001.XSHE,2023-11-22 13:25:18.000,T,10.28,10.26,10.31,10.21,10.22,11.31,9.25,18579,37803657,387531068.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,709000,1240000,356600,426000,269400,464300,390400,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,434300,272200,269100,448800,378640,547400,512700,423300,384200,445200,9213700,22327120,10.57,10.0
2934,000001.XSHE,2023-11-22 13:25:21.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18583,37806857,387563741.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,716100,1253800,359000,428000,269400,464300,390400,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,431900,435300,269100,448800,378640,547400,512700,423300,384200,445200,9239000,22487820,10.57,10.01
2935,000001.XSHE,2023-11-22 13:25:24.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18589,37819957,387697510.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,704800,1260800,359000,428000,269400,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,428700,399700,269100,448200,378640,547400,512700,423300,384200,445200,9235000,22448420,10.57,10.01
2936,000001.XSHE,2023-11-22 13:25:27.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18594,37825357,387752644.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,698500,1264700,359000,431000,269400,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,446400,399400,269100,448200,378640,547400,512700,423300,384200,445200,9235600,22465820,10.57,10.0
2937,000001.XSHE,2023-11-22 13:25:30.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18601,37828357,387783294.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,696700,1267600,359000,431000,269400,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,394400,399400,269100,448200,377640,546400,512700,423300,384200,445200,9236300,22411820,10.57,10.01
2938,000001.XSHE,2023-11-22 13:25:33.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18603,37828957,387789420.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,698500,1267600,362000,431000,305700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,400800,399400,269100,457200,377640,546400,513700,423300,385200,445200,9278900,22429220,10.57,10.01
2939,000001.XSHE,2023-11-22 13:25:36.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18608,37837557,387877227.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,699600,1268700,362000,431000,305700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,400600,386600,269100,457200,377640,546400,512700,423300,385200,445200,9281200,22415220,10.57,10.01
2940,000001.XSHE,2023-11-22 13:25:39.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18612,37844457,387947676.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,698700,1268400,362000,431000,310700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,402300,386600,269100,457200,377640,546400,512700,423300,385200,445200,9285000,22416920,10.57,10.01
2941,000001.XSHE,2023-11-22 13:25:42.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18617,37867957,388187611.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,668100,1267500,362000,431000,310700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,407000,385600,269100,457200,377640,546400,512700,423300,385200,445200,9253600,22321420,10.57,10.01
2942,000001.XSHE,2023-11-22 13:25:45.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18625,37875257,388262145.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,672600,1272000,359000,431000,310700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,436900,221000,269100,453200,377640,546400,512700,423300,385200,445200,9259600,22152720,10.57,10.01
2943,000001.XSHE,2023-11-22 13:25:48.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18633,37885357,388365286.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,681000,1271800,358500,431000,313700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,437400,221000,269100,453200,377640,546400,512700,423300,385200,445200,9270300,22148220,10.57,10.01
2944,000001.XSHE,2023-11-22 13:25:51.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18667,37970557,389235178.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,652600,1271800,362900,431000,313700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,445300,221000,268700,453200,377640,546400,513500,423300,385200,445200,9246400,22158320,10.57,10.01
2945,000001.XSHE,2023-11-22 13:25:54.000,T,10.28,10.26,10.31,10.21,10.22,11.31,9.25,18680,37996257,389497593.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,628200,1275800,362900,431000,313700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,445600,221000,268400,453200,379640,546400,513500,423300,385200,445200,9226000,22118120,10.57,10.0
2946,000001.XSHE,2023-11-22 13:25:57.000,T,10.28,10.26,10.31,10.21,10.22,11.31,9.25,18697,38008257,389620138.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,620000,1286900,363300,434000,313700,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,442100,221000,268400,453200,379640,546400,513500,423300,385200,445200,9234600,22114620,10.57,10.0
2947,000001.XSHE,2023-11-22 13:26:00.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18718,38033057,389873347.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,610300,1268100,363300,434000,314900,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,451800,133300,262800,443200,379640,546400,513500,423300,385200,445200,9207200,21929220,10.57,10.0
2948,000001.XSHE,2023-11-22 13:26:03.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18768,38151657,391084253.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,495300,1268100,364300,436200,315400,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,451100,133300,264000,443200,379640,546400,513500,423300,385200,445200,9096000,21929720,10.57,10.0
2949,000001.XSHE,2023-11-22 13:26:06.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18859,38415957,393782821.82,0,0.0,0.0,0,0.0,0.0,10.21,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,251900,1268200,364300,436200,315400,464300,389300,138200,176900,195600,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,10.31,460000,145500,264000,443200,379640,546400,513500,423300,385200,445200,8850700,21950820,10.57,10.0
2950,000001.XSHE,2023-11-22 13:26:09.000,T,10.28,10.26,10.31,10.21,10.21,11.31,9.25,18983,38671857,396395560.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1369900,364300,436200,315400,464300,390300,138200,176900,195600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,2100,447300,145500,264000,443200,379640,546400,513500,423300,385200,8701500,21940220,10.57,9.99
2951,000001.XSHE,2023-11-22 13:26:12.000,T,10.28,10.26,10.31,10.2,10.21,11.31,9.25,19085,38898657,398708934.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1145100,384300,436200,315400,464300,390300,138200,176900,195600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,264988,341300,144800,261800,443200,374540,546400,513500,423300,385400,8497300,22035908,10.57,9.99
2952,000001.XSHE,2023-11-22 13:26:15.000,T,10.28,10.26,10.31,10.2,10.2,11.31,9.25,19116,38978857,399527142.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1084100,384300,437700,340400,464300,390300,138200,176900,195600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,325488,311300,130300,261100,443200,374440,546400,513500,423300,385400,8462800,22048508,10.57,9.99
2953,000001.XSHE,2023-11-22 13:26:18.000,T,10.28,10.26,10.31,10.2,10.21,11.31,9.25,19145,39003757,399781183.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1070900,384300,438700,340500,464300,390300,138200,176900,195600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,343688,310100,130200,273100,443200,374440,329400,513500,423300,385400,8450800,21860408,10.57,9.99
2954,000001.XSHE,2023-11-22 13:26:21.000,T,10.28,10.26,10.31,10.2,10.2,11.31,9.25,19164,39020257,399949527.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1059400,384300,440200,340500,464300,390500,138200,176900,197600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,386188,306700,130200,273100,443200,374440,329400,513500,423300,385400,8448000,21899508,10.57,9.99
2955,000001.XSHE,2023-11-22 13:26:24.000,T,10.28,10.26,10.31,10.2,10.21,11.31,9.25,19174,39025957,400007680.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1062500,384300,440200,340500,469300,390500,138200,176900,197400,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,399988,306700,127200,273100,443200,374540,329400,513500,423300,385400,8455900,21910408,10.57,9.99
2956,000001.XSHE,2023-11-22 13:26:27.000,T,10.28,10.26,10.31,10.2,10.21,11.31,9.25,19182,39029157,400040336.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1044600,386300,440300,340500,469300,390500,138200,176900,197400,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,405188,306700,116900,273100,414300,374540,329400,513500,423300,385400,8440100,22095608,10.57,9.99
2957,000001.XSHE,2023-11-22 13:26:30.000,T,10.28,10.26,10.31,10.2,10.2,11.31,9.25,19200,39062457,400380011.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1020900,386300,440300,340500,469300,390500,138200,176900,197400,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,404788,218600,120300,272700,414300,374540,329400,513500,423300,385400,8416400,21960108,10.57,9.98
2958,000001.XSHE,2023-11-22 13:26:33.000,T,10.28,10.26,10.31,10.2,10.21,11.31,9.25,19212,39075457,400512642.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1012300,387500,488500,341000,471300,392000,138200,176900,197400,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,401288,218600,120500,272700,414300,374540,329400,513500,423300,386400,8463300,21957808,10.57,9.99
2959,000001.XSHE,2023-11-22 13:26:36.000,T,10.28,10.26,10.31,10.2,10.21,11.31,9.25,19228,39085957,400619811.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1021200,381700,488500,341000,471300,395000,138200,176900,195600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,398488,220900,120500,272700,414300,374540,329400,513500,423300,386400,8468000,21957308,10.57,9.99
2960,000001.XSHE,2023-11-22 13:26:39.000,T,10.28,10.26,10.31,10.2,10.2,11.31,9.25,19241,39095157,400713651.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1016500,380200,488500,341000,473800,395000,138200,176900,195600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,486288,220800,120500,272900,416600,374540,329400,513500,423300,386400,8464300,22047508,10.57,9.99
2961,000001.XSHE,2023-11-22 13:26:42.000,T,10.28,10.26,10.31,10.2,10.21,11.31,9.25,19249,39101757,400780997.82,0,0.0,0.0,0,0.0,0.0,10.2,10.19,10.18,10.17,10.16,10.15,10.14,10.13,10.12,10.11,1025500,380200,491200,341000,474800,395000,138200,176900,195600,447900,10.21,10.22,10.23,10.24,10.25,10.26,10.27,10.28,10.29,10.3,505988,220300,120500,276900,416600,374540,329400,513500,423300,386400,8478000,22060708,10.57,9.99
