,scr_num,date_time,entr_px,entr_vol,entr_direction,entr_orde_no,entr_index,channel_no,entr_clas,biz_index
2773,000001.XSHE,2023-11-22 09:15:02.440,9.66,1000,1,0,186418,2012,2,0
2774,000001.XSHE,2023-11-22 09:15:02.440,10.6,300,2,0,186615,2012,2,0
2775,000001.XSHE,2023-11-22 09:15:02.440,10.76,300,2,0,186616,2012,2,0
2776,000001.XSHE,2023-11-22 09:15:02.440,10.0,300,1,0,186618,2012,2,0
2777,000001.XSHE,2023-11-22 09:15:02.440,9.8,300,1,0,186621,2012,2,0
2778,000001.XSHE,2023-11-22 09:15:02.440,10.5,100,2,0,186659,2012,2,0
2779,000001.XSHE,2023-11-22 09:15:02.450,10.18,400,1,0,186794,2012,2,0
2780,000001.XSHE,2023-11-22 09:15:02.450,11.28,28800,2,0,186874,2012,2,0
2781,000001.XSHE,2023-11-22 09:15:02.460,10.36,10000,2,0,187142,2012,2,0
2782,000001.XSHE,2023-11-22 09:15:02.460,10.38,10000,2,0,187207,2012,2,0
2783,000001.XSHE,2023-11-22 09:15:02.460,10.41,10000,2,0,187208,2012,2,0
2784,000001.XSHE,2023-11-22 09:15:02.460,10.55,1300,2,0,187312,2012,2,0
2785,000001.XSHE,2023-11-22 09:15:02.460,10.44,1300,2,0,187313,2012,2,0
2786,000001.XSHE,2023-11-22 09:15:02.460,10.31,1000,2,0,187355,2012,2,0
2787,000001.XSHE,2023-11-22 09:15:02.460,10.34,2000,2,0,187398,2012,2,0
2788,000001.XSHE,2023-11-22 09:15:02.460,10.35,2000,2,0,187400,2012,2,0
2789,000001.XSHE,2023-11-22 09:15:02.460,10.36,2000,2,0,187401,2012,2,0
2790,000001.XSHE,2023-11-22 09:15:02.460,10.37,2000,2,0,187403,2012,2,0
2791,000001.XSHE,2023-11-22 09:15:02.470,10.24,1000,1,0,187513,2012,2,0
2792,000001.XSHE,2023-11-22 09:15:02.470,10.24,1000,1,0,187561,2012,2,0
2793,000001.XSHE,2023-11-22 09:15:02.470,10.13,1000,1,0,187562,2012,2,0
2794,000001.XSHE,2023-11-22 09:15:02.470,10.38,1000,2,0,187576,2012,2,0
2795,000001.XSHE,2023-11-22 09:15:02.470,10.46,2000,2,0,187577,2012,2,0
2796,000001.XSHE,2023-11-22 09:15:02.470,10.11,3000,1,0,187578,2012,2,0
2797,000001.XSHE,2023-11-22 09:15:02.470,11.31,200,2,0,187582,2012,2,0
2798,000001.XSHE,2023-11-22 09:15:02.470,10.52,4000,2,0,187623,2012,2,0
2799,000001.XSHE,2023-11-22 09:15:02.470,10.4,100,2,0,187689,2012,2,0
2800,000001.XSHE,2023-11-22 09:15:02.470,10.45,100,2,0,187691,2012,2,0
2801,000001.XSHE,2023-11-22 09:15:02.480,10.32,4000,2,0,187782,2012,2,0
2802,000001.XSHE,2023-11-22 09:15:02.480,10.33,4000,2,0,187783,2012,2,0
2803,000001.XSHE,2023-11-22 09:15:02.480,10.37,4000,2,0,187784,2012,2,0
2804,000001.XSHE,2023-11-22 09:15:02.480,10.38,4000,2,0,187785,2012,2,0
2805,000001.XSHE,2023-11-22 09:15:02.480,10.39,4000,2,0,187786,2012,2,0
2806,000001.XSHE,2023-11-22 09:15:02.480,10.4,4000,2,0,187787,2012,2,0
2807,000001.XSHE,2023-11-22 09:15:02.480,10.41,4000,2,0,187788,2012,2,0
2808,000001.XSHE,2023-11-22 09:15:02.480,10.43,4000,2,0,187789,2012,2,0
2809,000001.XSHE,2023-11-22 09:15:02.480,10.47,4000,2,0,187792,2012,2,0
2810,000001.XSHE,2023-11-22 09:15:02.480,10.49,4000,2,0,187796,2012,2,0
2811,000001.XSHE,2023-11-22 09:15:02.480,10.2,8000,1,0,187797,2012,2,0
2812,000001.XSHE,2023-11-22 09:15:02.480,10.84,200,2,0,187868,2012,2,0
2813,000001.XSHE,2023-11-22 09:15:02.480,9.81,2000,1,0,187892,2012,2,0
2814,000001.XSHE,2023-11-22 09:15:02.480,10.49,4900,2,0,187955,2012,2,0
2815,000001.XSHE,2023-11-22 09:15:02.490,10.44,1000,2,0,188046,2012,2,0
2816,000001.XSHE,2023-11-22 09:15:02.490,10.66,1000,2,0,188047,2012,2,0
2817,000001.XSHE,2023-11-22 09:15:02.490,10.88,1000,2,0,188048,2012,2,0
2818,000001.XSHE,2023-11-22 09:15:02.490,11.11,1000,2,0,188049,2012,2,0
2819,000001.XSHE,2023-11-22 09:15:02.490,10.84,2000,2,0,188103,2012,2,0
2820,000001.XSHE,2023-11-22 09:15:02.490,11.31,1000,2,0,188179,2012,2,0
2821,000001.XSHE,2023-11-22 09:15:02.490,10.13,400,1,0,188211,2012,2,0
2822,000001.XSHE,2023-11-22 09:15:02.490,10.19,1000,1,0,188215,2012,2,0
2823,000001.XSHE,2023-11-22 09:15:02.490,10.43,1000,2,0,188278,2012,2,0
2824,000001.XSHE,2023-11-22 09:15:02.500,11.31,2000,2,0,188365,2012,2,0
2825,000001.XSHE,2023-11-22 09:15:02.500,10.01,1000,1,0,188368,2012,2,0
2826,000001.XSHE,2023-11-22 09:15:02.500,11.31,500,2,0,188531,2012,2,0
2827,000001.XSHE,2023-11-22 09:15:02.500,10.31,33000,2,0,188642,2012,2,0
2828,000001.XSHE,2023-11-22 09:15:02.510,10.1,1000,1,0,188676,2012,2,0
2829,000001.XSHE,2023-11-22 09:15:02.510,10.36,1000,2,0,188844,2012,2,0
2830,000001.XSHE,2023-11-22 09:15:02.510,10.42,1000,2,0,188846,2012,2,0
2831,000001.XSHE,2023-11-22 09:15:02.510,10.52,1000,2,0,188847,2012,2,0
2832,000001.XSHE,2023-11-22 09:15:02.510,10.6,1000,2,0,188848,2012,2,0
2833,000001.XSHE,2023-11-22 09:15:02.510,10.72,1000,2,0,188850,2012,2,0
2834,000001.XSHE,2023-11-22 09:15:02.510,10.8,1000,2,0,188851,2012,2,0
2835,000001.XSHE,2023-11-22 09:15:02.510,10.2,1000,1,0,188852,2012,2,0
2836,000001.XSHE,2023-11-22 09:15:02.510,10.17,1000,1,0,188853,2012,2,0
2837,000001.XSHE,2023-11-22 09:15:02.510,10.1,1000,1,0,188855,2012,2,0
2838,000001.XSHE,2023-11-22 09:15:02.510,10.05,1000,1,0,188856,2012,2,0
2839,000001.XSHE,2023-11-22 09:15:02.510,9.95,1000,1,0,188857,2012,2,0
2840,000001.XSHE,2023-11-22 09:15:02.520,10.39,20000,2,0,189215,2012,2,0
2841,000001.XSHE,2023-11-22 09:15:02.530,10.62,200,2,0,189553,2012,2,0
2842,000001.XSHE,2023-11-22 09:15:02.530,11.31,300,2,0,189693,2012,2,0
2843,000001.XSHE,2023-11-22 09:15:02.530,10.88,600,2,0,189712,2012,2,0
2844,000001.XSHE,2023-11-22 09:15:02.530,10.32,500,2,0,189728,2012,2,0
2845,000001.XSHE,2023-11-22 09:15:02.530,10.66,5000,2,0,189789,2012,2,0
2846,000001.XSHE,2023-11-22 09:15:02.530,10.08,5000,1,0,189814,2012,2,0
2847,000001.XSHE,2023-11-22 09:15:02.530,11.13,5000,2,0,189818,2012,2,0
2848,000001.XSHE,2023-11-22 09:15:02.530,11.23,5100,2,0,189823,2012,2,0
2849,000001.XSHE,2023-11-22 09:15:02.530,10.45,5000,2,0,189824,2012,2,0
2850,000001.XSHE,2023-11-22 09:15:02.530,10.86,20500,2,0,189870,2012,2,0
2851,000001.XSHE,2023-11-22 09:15:02.530,11.31,700,2,0,189890,2012,2,0
2852,000001.XSHE,2023-11-22 09:15:02.540,10.7,1000,2,0,190180,2012,2,0
2853,000001.XSHE,2023-11-22 09:15:02.540,10.9,1000,2,0,190184,2012,2,0
2854,000001.XSHE,2023-11-22 09:15:02.550,10.2,3000,1,0,190311,2012,2,0
2855,000001.XSHE,2023-11-22 09:15:02.550,10.16,3000,1,0,190313,2012,2,0
2856,000001.XSHE,2023-11-22 09:15:02.550,10.39,600,2,0,190372,2012,2,0
2857,000001.XSHE,2023-11-22 09:15:02.550,10.63,300,2,0,190394,2012,2,0
2858,000001.XSHE,2023-11-22 09:15:02.550,10.84,500,2,0,190395,2012,2,0
2859,000001.XSHE,2023-11-22 09:15:02.560,10.02,3000,1,0,190535,2012,2,0
2860,000001.XSHE,2023-11-22 09:15:02.560,10.39,400,2,0,190620,2012,2,0
2861,000001.XSHE,2023-11-22 09:15:02.560,10.85,300,2,0,190795,2012,2,0
2862,000001.XSHE,2023-11-22 09:15:02.570,10.19,1400,1,0,190915,2012,2,0
2863,000001.XSHE,2023-11-22 09:15:02.570,10.12,900,1,0,190958,2012,2,0
2864,000001.XSHE,2023-11-22 09:15:02.570,10.75,500,2,0,191018,2012,2,0
2865,000001.XSHE,2023-11-22 09:15:02.570,10.9,500,2,0,191019,2012,2,0
2866,000001.XSHE,2023-11-22 09:15:02.570,11.31,3000,2,0,191095,2012,2,0
2867,000001.XSHE,2023-11-22 09:15:02.580,9.66,500,1,0,191363,2012,2,0
2868,000001.XSHE,2023-11-22 09:15:02.580,10.4,2000,2,0,191495,2012,2,0
2869,000001.XSHE,2023-11-22 09:15:02.580,10.2,1000,1,0,191625,2012,2,0
2870,000001.XSHE,2023-11-22 09:15:02.590,10.07,3000,1,0,191761,2012,2,0
2871,000001.XSHE,2023-11-22 09:15:02.590,10.01,3000,1,0,191762,2012,2,0
2872,000001.XSHE,2023-11-22 09:15:02.590,11.25,2000,2,0,191763,2012,2,0
2873,000001.XSHE,2023-11-22 09:15:02.590,10.13,500,1,0,191803,2012,2,0
2874,000001.XSHE,2023-11-22 09:15:02.590,10.11,400,1,0,191804,2012,2,0
2875,000001.XSHE,2023-11-22 09:15:02.590,10.43,300,2,0,191952,2012,2,0
2876,000001.XSHE,2023-11-22 09:15:02.590,10.38,700,2,0,191953,2012,2,0
2877,000001.XSHE,2023-11-22 09:15:02.590,10.48,1000,2,0,191954,2012,2,0
2878,000001.XSHE,2023-11-22 09:15:02.590,10.53,1000,2,0,191955,2012,2,0
2879,000001.XSHE,2023-11-22 09:15:02.590,10.1,28300,1,0,192132,2012,2,0
2880,000001.XSHE,2023-11-22 09:15:02.590,10.32,1000,2,0,192151,2012,2,0
2881,000001.XSHE,2023-11-22 09:15:02.600,10.38,2500,2,0,192509,2012,2,0
2882,000001.XSHE,2023-11-22 09:15:02.600,10.48,10400,2,0,192558,2012,2,0
2883,000001.XSHE,2023-11-22 09:15:02.600,10.58,5000,2,0,192560,2012,2,0
2884,000001.XSHE,2023-11-22 09:15:02.600,10.68,5000,2,0,192561,2012,2,0
2885,000001.XSHE,2023-11-22 09:15:02.610,10.5,1300,2,0,192881,2012,2,0
2886,000001.XSHE,2023-11-22 09:15:02.620,10.83,100,2,0,193145,2012,2,0
2887,000001.XSHE,2023-11-22 09:15:02.620,10.28,900,1,0,193186,2012,2,0
2888,000001.XSHE,2023-11-22 09:15:02.620,10.68,5000,2,0,193196,2012,2,0
2889,000001.XSHE,2023-11-22 09:15:02.630,10.88,200,2,0,193275,2012,2,0
2890,000001.XSHE,2023-11-22 09:15:02.630,11.28,400,2,0,193277,2012,2,0
2891,000001.XSHE,2023-11-22 09:15:02.630,10.48,500,2,0,193420,2012,2,0
2892,000001.XSHE,2023-11-22 09:15:02.630,10.32,500,2,0,193450,2012,2,0
2893,000001.XSHE,2023-11-22 09:15:02.640,11.31,1500,2,0,193672,2012,2,0
2894,000001.XSHE,2023-11-22 09:15:02.640,9.28,100,1,0,193702,2012,2,0
2895,000001.XSHE,2023-11-22 09:15:02.650,10.5,2000,2,0,193814,2012,2,0
2896,000001.XSHE,2023-11-22 09:15:02.650,10.08,200,1,0,193861,2012,2,0
2897,000001.XSHE,2023-11-22 09:15:02.650,10.65,1000,2,0,194006,2012,2,0
2898,000001.XSHE,2023-11-22 09:15:02.650,11.3,200,2,0,194097,2012,2,0
2899,000001.XSHE,2023-11-22 09:15:02.650,10.13,3500,1,0,194177,2012,2,0
2900,000001.XSHE,2023-11-22 09:15:02.660,10.0,1000,1,0,194221,2012,2,0
2901,000001.XSHE,2023-11-22 09:15:02.660,11.31,3000,2,0,194222,2012,2,0
2902,000001.XSHE,2023-11-22 09:15:02.660,10.38,1000,2,0,194304,2012,2,0
2903,000001.XSHE,2023-11-22 09:15:02.660,10.43,500,2,0,194362,2012,2,0
2904,000001.XSHE,2023-11-22 09:15:02.660,10.53,500,2,0,194367,2012,2,0
2905,000001.XSHE,2023-11-22 09:15:02.660,10.13,500,1,0,194374,2012,2,0
2906,000001.XSHE,2023-11-22 09:15:02.670,10.98,300,2,0,194402,2012,2,0
2907,000001.XSHE,2023-11-22 09:15:02.670,10.0,500,1,0,194518,2012,2,0
2908,000001.XSHE,2023-11-22 09:15:02.670,10.49,7600,2,0,194527,2012,2,0
2909,000001.XSHE,2023-11-22 09:15:02.670,10.08,100,1,0,194531,2012,2,0
2910,000001.XSHE,2023-11-22 09:15:02.670,9.6,100,1,0,194533,2012,2,0
2911,000001.XSHE,2023-11-22 09:15:02.670,9.28,100,1,0,194537,2012,2,0
2912,000001.XSHE,2023-11-22 09:15:02.670,10.82,200,2,0,194593,2012,2,0
2913,000001.XSHE,2023-11-22 09:15:02.670,11.02,300,2,0,194597,2012,2,0
2914,000001.XSHE,2023-11-22 09:15:02.670,11.22,300,2,0,194598,2012,2,0
2915,000001.XSHE,2023-11-22 09:15:02.670,10.58,200,2,0,194603,2012,2,0
2916,000001.XSHE,2023-11-22 09:15:02.680,10.56,3300,2,0,194615,2012,2,0
2917,000001.XSHE,2023-11-22 09:15:02.680,10.58,2400,2,0,194759,2012,2,0
2918,000001.XSHE,2023-11-22 09:15:02.680,10.62,3000,2,0,194760,2012,2,0
2919,000001.XSHE,2023-11-22 09:15:02.680,10.66,3000,2,0,194761,2012,2,0
2920,000001.XSHE,2023-11-22 09:15:02.680,10.7,4000,2,0,194762,2012,2,0
2921,000001.XSHE,2023-11-22 09:15:02.680,10.75,5000,2,0,194764,2012,2,0
2922,000001.XSHE,2023-11-22 09:15:02.680,10.8,10000,2,0,194766,2012,2,0
2923,000001.XSHE,2023-11-22 09:15:02.680,10.85,20000,2,0,194768,2012,2,0
2924,000001.XSHE,2023-11-22 09:15:02.680,10.9,40000,2,0,194770,2012,2,0
2925,000001.XSHE,2023-11-22 09:15:02.680,11.0,80000,2,0,194772,2012,2,0
2926,000001.XSHE,2023-11-22 09:15:02.680,10.58,500,2,0,194844,2012,2,0
2927,000001.XSHE,2023-11-22 09:15:02.680,10.68,500,2,0,194845,2012,2,0
2928,000001.XSHE,2023-11-22 09:15:02.680,10.78,500,2,0,194846,2012,2,0
2929,000001.XSHE,2023-11-22 09:15:02.680,10.78,500,2,0,194848,2012,2,0
2930,000001.XSHE,2023-11-22 09:15:02.700,10.6,4100,2,0,195069,2012,2,0
2931,000001.XSHE,2023-11-22 09:15:02.700,10.1,500,1,0,195228,2012,2,0
2932,000001.XSHE,2023-11-22 09:15:02.710,10.38,2500,2,0,195408,2012,2,0
2933,000001.XSHE,2023-11-22 09:15:02.710,10.18,2500,1,0,195506,2012,2,0
2934,000001.XSHE,2023-11-22 09:15:02.720,10.36,600,2,0,195547,2012,2,0
2935,000001.XSHE,2023-11-22 09:15:02.720,10.35,500,2,0,195614,2012,2,0
2936,000001.XSHE,2023-11-22 09:15:02.740,11.2,200,2,0,196036,2012,2,0
2937,000001.XSHE,2023-11-22 09:15:02.740,10.36,10000,2,0,196052,2012,2,0
2938,000001.XSHE,2023-11-22 09:15:02.740,11.31,1000,2,0,196129,2012,2,0
2939,000001.XSHE,2023-11-22 09:15:02.740,10.79,1000,2,0,196190,2012,2,0
2940,000001.XSHE,2023-11-22 09:15:02.740,10.89,1000,2,0,196191,2012,2,0
2941,000001.XSHE,2023-11-22 09:15:02.750,11.28,2800,2,0,196347,2012,2,0
2942,000001.XSHE,2023-11-22 09:15:02.770,11.02,500,2,0,196706,2012,2,0
2943,000001.XSHE,2023-11-22 09:15:02.770,10.0,100,1,0,196811,2012,2,0
2944,000001.XSHE,2023-11-22 09:15:02.780,9.3,59900,1,0,196958,2012,2,0
2945,000001.XSHE,2023-11-22 09:15:02.790,10.11,400,1,0,197317,2012,2,0
2946,000001.XSHE,2023-11-22 09:15:02.790,11.25,1200,2,0,197417,2012,2,0
2947,000001.XSHE,2023-11-22 09:15:02.800,10.25,500,1,0,197578,2012,2,0
2948,000001.XSHE,2023-11-22 09:15:02.800,10.5,1300,2,0,197580,2012,2,0
2949,000001.XSHE,2023-11-22 09:15:02.800,10.4,500,2,0,197582,2012,2,0
2950,000001.XSHE,2023-11-22 09:15:02.800,10.44,16000,2,0,197640,2012,2,0
2951,000001.XSHE,2023-11-22 09:15:02.800,10.29,4000,2,0,197692,2012,2,0
2952,000001.XSHE,2023-11-22 09:15:02.800,10.3,4000,2,0,197694,2012,2,0
2953,000001.XSHE,2023-11-22 09:15:02.800,10.31,4000,2,0,197695,2012,2,0
2954,000001.XSHE,2023-11-22 09:15:02.800,10.34,4000,2,0,197697,2012,2,0
2955,000001.XSHE,2023-11-22 09:15:02.800,10.35,4000,2,0,197698,2012,2,0
2956,000001.XSHE,2023-11-22 09:15:02.800,10.36,4000,2,0,197699,2012,2,0
2957,000001.XSHE,2023-11-22 09:15:02.800,10.42,4000,2,0,197700,2012,2,0
2958,000001.XSHE,2023-11-22 09:15:02.800,10.44,4000,2,0,197701,2012,2,0
2959,000001.XSHE,2023-11-22 09:15:02.800,10.45,4000,2,0,197702,2012,2,0
2960,000001.XSHE,2023-11-22 09:15:02.800,10.46,4000,2,0,197703,2012,2,0
2961,000001.XSHE,2023-11-22 09:15:02.800,10.48,4000,2,0,197705,2012,2,0
2962,000001.XSHE,2023-11-22 09:15:02.800,10.26,4000,1,0,197707,2012,2,0
2963,000001.XSHE,2023-11-22 09:15:02.800,10.24,8000,1,0,197708,2012,2,0
2964,000001.XSHE,2023-11-22 09:15:02.800,10.22,8000,1,0,197709,2012,2,0
2965,000001.XSHE,2023-11-22 09:15:02.800,10.01,1000,1,0,197714,2012,2,0
2966,000001.XSHE,2023-11-22 09:15:02.810,9.25,100,1,0,197780,2012,2,0
2967,000001.XSHE,2023-11-22 09:15:02.810,10.39,1000,2,0,197811,2012,2,0
2968,000001.XSHE,2023-11-22 09:15:02.810,10.45,1000,2,0,197812,2012,2,0
2969,000001.XSHE,2023-11-22 09:15:02.810,10.48,1000,2,0,197813,2012,2,0
2970,000001.XSHE,2023-11-22 09:15:02.810,10.56,1000,2,0,197814,2012,2,0
2971,000001.XSHE,2023-11-22 09:15:02.810,10.64,1000,2,0,197822,2012,2,0
2972,000001.XSHE,2023-11-22 09:15:02.810,10.68,1000,2,0,197823,2012,2,0
2973,000001.XSHE,2023-11-22 09:15:02.810,10.76,1000,2,0,197824,2012,2,0
2974,000001.XSHE,2023-11-22 09:15:02.810,10.23,1000,1,0,197825,2012,2,0
2975,000001.XSHE,2023-11-22 09:15:02.810,10.14,1000,1,0,197827,2012,2,0
2976,000001.XSHE,2023-11-22 09:15:02.810,10.0,1000,1,0,197829,2012,2,0
2977,000001.XSHE,2023-11-22 09:15:02.810,9.3,199900,1,0,197898,2012,2,0
2978,000001.XSHE,2023-11-22 09:15:02.810,9.3,99900,1,0,197912,2012,2,0
2979,000001.XSHE,2023-11-22 09:15:02.810,9.3,199900,1,0,197940,2012,2,0
2980,000001.XSHE,2023-11-22 09:15:02.810,10.22,1500,1,0,198013,2012,2,0
2981,000001.XSHE,2023-11-22 09:15:02.820,10.5,5000,2,0,198091,2012,2,0
2982,000001.XSHE,2023-11-22 09:15:02.820,10.12,12500,1,0,198104,2012,2,0
2983,000001.XSHE,2023-11-22 09:15:02.820,10.1,12500,1,0,198106,2012,2,0
2984,000001.XSHE,2023-11-22 09:15:02.820,10.16,300,1,0,198293,2012,2,0
2985,000001.XSHE,2023-11-22 09:15:02.830,10.4,2000,2,0,198589,2012,2,0
2986,000001.XSHE,2023-11-22 09:15:02.830,10.5,2000,2,0,198590,2012,2,0
2987,000001.XSHE,2023-11-22 09:15:02.830,10.6,2000,2,0,198591,2012,2,0
2988,000001.XSHE,2023-11-22 09:15:02.830,10.7,2000,2,0,198592,2012,2,0
2989,000001.XSHE,2023-11-22 09:15:02.830,10.8,2000,2,0,198593,2012,2,0
2990,000001.XSHE,2023-11-22 09:15:02.830,10.9,2000,2,0,198594,2012,2,0
2991,000001.XSHE,2023-11-22 09:15:02.840,11.22,500,2,0,198755,2012,2,0
2992,000001.XSHE,2023-11-22 09:15:02.840,10.1,1000,1,0,198827,2012,2,0
2993,000001.XSHE,2023-11-22 09:15:02.840,10.16,19600,1,0,198895,2012,2,0
2994,000001.XSHE,2023-11-22 09:15:02.840,10.5,500,2,0,198942,2012,2,0
2995,000001.XSHE,2023-11-22 09:15:02.840,9.99,1300,1,0,198947,2012,2,0
2996,000001.XSHE,2023-11-22 09:15:02.840,10.83,400,2,0,198952,2012,2,0
2997,000001.XSHE,2023-11-22 09:15:02.840,10.39,700,2,0,198962,2012,2,0
2998,000001.XSHE,2023-11-22 09:15:02.850,10.99,1000,2,0,199175,2012,2,0
2999,000001.XSHE,2023-11-22 09:15:02.850,10.2,500,1,0,199187,2012,2,0
3000,000001.XSHE,2023-11-22 09:15:02.850,10.11,1000,1,0,199200,2012,2,0
3001,000001.XSHE,2023-11-22 09:15:02.860,10.7,200,2,0,199420,2012,2,0
3002,000001.XSHE,2023-11-22 09:15:02.860,10.54,1500,2,0,199424,2012,2,0
3003,000001.XSHE,2023-11-22 09:15:02.870,10.15,2500,1,0,199576,2012,2,0
3004,000001.XSHE,2023-11-22 09:15:02.870,10.88,400,2,0,199683,2012,2,0
3005,000001.XSHE,2023-11-22 09:15:02.870,10.0,600,1,0,199690,2012,2,0
3006,000001.XSHE,2023-11-22 09:15:02.870,10.38,1000,2,0,199713,2012,2,0
3007,000001.XSHE,2023-11-22 09:15:02.880,10.36,300,2,0,199828,2012,2,0
3008,000001.XSHE,2023-11-22 09:15:02.880,10.61,300,2,0,199829,2012,2,0
3009,000001.XSHE,2023-11-22 09:15:02.880,10.21,10000,1,0,199870,2012,2,0
3010,000001.XSHE,2023-11-22 09:15:02.880,10.99,2300,2,0,199872,2012,2,0
3011,000001.XSHE,2023-11-22 09:15:02.880,10.42,200,2,0,199893,2012,2,0
3012,000001.XSHE,2023-11-22 09:15:02.880,10.25,2400,1,0,200036,2012,2,0
3013,000001.XSHE,2023-11-22 09:15:02.880,9.79,100,1,0,200053,2012,2,0
3014,000001.XSHE,2023-11-22 09:15:02.890,10.21,300,1,0,200331,2012,2,0
3015,000001.XSHE,2023-11-22 09:15:02.900,10.79,300,2,0,200427,2012,2,0
3016,000001.XSHE,2023-11-22 09:15:02.900,11.28,300,2,0,200428,2012,2,0
3017,000001.XSHE,2023-11-22 09:15:02.900,10.6,1100,2,0,200429,2012,2,0
3018,000001.XSHE,2023-11-22 09:15:02.900,9.71,300,1,0,200430,2012,2,0
3019,000001.XSHE,2023-11-22 09:15:02.900,11.31,500,2,0,200433,2012,2,0
3020,000001.XSHE,2023-11-22 09:15:02.900,9.83,300,1,0,200445,2012,2,0
3021,000001.XSHE,2023-11-22 09:15:02.900,10.11,1900,1,0,200477,2012,2,0
3022,000001.XSHE,2023-11-22 09:15:02.900,10.1,1900,1,0,200478,2012,2,0
3023,000001.XSHE,2023-11-22 09:15:02.900,10.08,1900,1,0,200479,2012,2,0
3024,000001.XSHE,2023-11-22 09:15:02.900,11.2,1000,2,0,200519,2012,2,0
3025,000001.XSHE,2023-11-22 09:15:02.900,10.21,100,1,0,200581,2012,2,0
3026,000001.XSHE,2023-11-22 09:15:02.900,10.39,1000,2,0,200647,2012,2,0
3027,000001.XSHE,2023-11-22 09:15:02.900,11.0,1000,2,0,200648,2012,2,0
3028,000001.XSHE,2023-11-22 09:15:02.910,10.38,1000,2,0,200941,2012,2,0
3029,000001.XSHE,2023-11-22 09:15:02.920,10.48,18300,2,0,201044,2012,2,0
3030,000001.XSHE,2023-11-22 09:15:02.920,10.58,5000,2,0,201045,2012,2,0
3031,000001.XSHE,2023-11-22 09:15:02.920,10.63,3500,2,0,201087,2012,2,0
3032,000001.XSHE,2023-11-22 09:15:02.920,10.66,3500,2,0,201091,2012,2,0
3033,000001.XSHE,2023-11-22 09:15:02.920,11.18,30000,2,0,201153,2012,2,0
3034,000001.XSHE,2023-11-22 09:15:02.920,10.12,1000,1,0,201161,2012,2,0
3035,000001.XSHE,2023-11-22 09:15:02.930,10.25,200,1,0,201306,2012,2,0
3036,000001.XSHE,2023-11-22 09:15:02.930,10.39,2000,2,0,201342,2012,2,0
3037,000001.XSHE,2023-11-22 09:15:02.930,10.44,2000,2,0,201343,2012,2,0
3038,000001.XSHE,2023-11-22 09:15:02.930,10.49,2000,2,0,201345,2012,2,0
3039,000001.XSHE,2023-11-22 09:15:02.930,10.54,2000,2,0,201349,2012,2,0
3040,000001.XSHE,2023-11-22 09:15:02.930,10.59,2000,2,0,201350,2012,2,0
3041,000001.XSHE,2023-11-22 09:15:02.930,11.3,500,2,0,201363,2012,2,0
3042,000001.XSHE,2023-11-22 09:15:02.930,10.33,300,2,0,201519,2012,2,0
3043,000001.XSHE,2023-11-22 09:15:02.930,10.02,1000,1,0,201574,2012,2,0
3044,000001.XSHE,2023-11-22 09:15:02.930,10.58,1000,2,0,201575,2012,2,0
3045,000001.XSHE,2023-11-22 09:15:02.940,11.31,100,2,0,201862,2012,2,0
3046,000001.XSHE,2023-11-22 09:15:02.940,10.23,8700,1,0,201882,2012,2,0
3047,000001.XSHE,2023-11-22 09:15:02.950,10.39,2000,2,0,202207,2012,2,0
3048,000001.XSHE,2023-11-22 09:15:02.960,10.64,2000,2,0,202473,2012,2,0
3049,000001.XSHE,2023-11-22 09:15:02.960,10.21,2000,1,0,202490,2012,2,0
3050,000001.XSHE,2023-11-22 09:15:02.960,10.16,2000,1,0,202495,2012,2,0
3051,000001.XSHE,2023-11-22 09:15:02.960,10.45,5400,2,0,202553,2012,2,0
3052,000001.XSHE,2023-11-22 09:15:02.960,10.34,1100,2,0,202563,2012,2,0
3053,000001.XSHE,2023-11-22 09:15:02.960,9.85,1000,1,0,202645,2012,2,0
3054,000001.XSHE,2023-11-22 09:15:02.970,11.0,1500,2,0,202680,2012,2,0
3055,000001.XSHE,2023-11-22 09:15:02.970,10.77,4000,2,0,202772,2012,2,0
3056,000001.XSHE,2023-11-22 09:15:02.970,11.31,500,2,0,202814,2012,2,0
3057,000001.XSHE,2023-11-22 09:15:02.970,10.4,100,2,0,202876,2012,2,0
3058,000001.XSHE,2023-11-22 09:15:02.980,10.2,500,1,0,202900,2012,2,0
3059,000001.XSHE,2023-11-22 09:15:02.980,10.18,500,1,0,202903,2012,2,0
3060,000001.XSHE,2023-11-22 09:15:02.980,10.72,6800,2,0,203011,2012,2,0
3061,000001.XSHE,2023-11-22 09:15:02.980,10.1,200,1,0,203134,2012,2,0
3062,000001.XSHE,2023-11-22 09:15:02.990,10.21,1000,1,0,203171,2012,2,0
3063,000001.XSHE,2023-11-22 09:15:02.990,9.98,500,1,0,203246,2012,2,0
3064,000001.XSHE,2023-11-22 09:15:02.990,10.38,1000,2,0,203255,2012,2,0
3065,000001.XSHE,2023-11-22 09:15:02.990,11.0,3000,2,0,203285,2012,2,0
3066,000001.XSHE,2023-11-22 09:15:02.990,10.4,1000,2,0,203355,2012,2,0
3067,000001.XSHE,2023-11-22 09:15:02.990,10.13,3000,1,0,203425,2012,2,0
3068,000001.XSHE,2023-11-22 09:15:03.000,10.4,1000,2,0,203461,2012,2,0
3069,000001.XSHE,2023-11-22 09:15:03.010,10.18,400,1,0,203636,2012,2,0
3070,000001.XSHE,2023-11-22 09:15:03.010,10.1,400,1,0,203637,2012,2,0
